customer_id,churn,churn_label,churn_probability,churn_prediction,prediction_label,risk_level,recency,frequency,monetary,avg_basket,n_distinct_products,tenure_days,n_cancellations,cancellation_rate,segment_rfm,kmeans_cluster
14129.0,0,Actif,0.3062628956827767,0,Va rester,3 - Risque faible,69,5,1826.38,365.28,37,388,0,0.0,Champions,0
17003.0,1,Churné,0.46550995630506253,0,Va rester,2 - Risque moyen,211,4,830.16,207.54,90,387,0,0.0,En danger,2
16737.0,0,Actif,0.8906396212951737,1,Risque churn,1 - Risque élevé,386,1,417.6,417.6,1,386,0,0.0,Perdus,2
17545.0,0,Actif,0.45935233007091897,0,Va rester,2 - Risque moyen,199,3,802.58,267.53,112,386,0,0.0,Sur le point de Partir,2
13295.0,1,Churné,0.40657789641601416,0,Va rester,2 - Risque moyen,168,4,1101.97,275.49,56,385,5,1.25,Fidèles,3
14707.0,1,Churné,0.6485245585264557,1,Risque churn,2 - Risque moyen,244,2,139.2,69.6,1,385,0,0.0,Sur le point de Partir,2
16906.0,0,Actif,0.19089740678601153,0,Va rester,3 - Risque faible,14,5,1082.67,216.53,138,384,0,0.0,Champions,0
14982.0,1,Churné,0.8758398633908461,1,Risque churn,1 - Risque élevé,381,1,237.78,237.78,39,381,0,0.0,Perdus,2
13857.0,1,Churné,0.41463979194887474,0,Va rester,2 - Risque moyen,202,6,1001.01,166.84,99,380,1,0.1667,En danger,2
13605.0,1,Churné,0.5556826770909058,1,Risque churn,2 - Risque moyen,196,2,522.67,261.33,50,380,0,0.0,Sur le point de Partir,2
16915.0,0,Actif,0.2756998543635762,0,Va rester,3 - Risque faible,57,7,1088.29,155.47,35,378,0,0.0,Champions,0
15777.0,1,Churné,0.2682815800873771,0,Va rester,3 - Risque faible,50,7,1762.61,251.8,29,377,2,0.2857,Champions,0
15559.0,1,Churné,0.8496344386488182,1,Risque churn,1 - Risque élevé,377,1,1109.4,1109.4,62,377,0,0.0,Perdus,2
15826.0,0,Actif,0.3240652189260836,0,Va rester,3 - Risque faible,19,2,1663.97,831.99,66,377,1,0.5,Potentiellement Fidèles,2
17898.0,0,Actif,0.2989150229476522,0,Va rester,3 - Risque faible,16,3,246.96,82.32,41,376,0,0.0,Potentiellement Fidèles,2
18208.0,1,Churné,0.8788480555102107,1,Risque churn,1 - Risque élevé,374,1,360.08,360.08,17,374,0,0.0,Perdus,2
16831.0,1,Churné,0.8861972335219919,1,Risque churn,1 - Risque élevé,373,1,91.8,91.8,6,373,0,0.0,Perdus,2
15681.0,0,Actif,0.280642255055802,0,Va rester,3 - Risque faible,89,10,1909.22,190.92,36,373,1,0.1,Champions,0
13989.0,0,Actif,0.3011217451069464,0,Va rester,3 - Risque faible,48,4,1656.65,414.16,53,372,0,0.0,Champions,0
16328.0,1,Churné,0.8787994737128331,1,Risque churn,1 - Risque élevé,372,1,310.83,310.83,16,372,0,0.0,Perdus,2
16153.0,0,Actif,0.18416166247705176,0,Va rester,3 - Risque faible,26,8,3711.17,463.9,117,371,2,0.25,Champions,3
16392.0,1,Churné,0.2965693904142452,0,Va rester,3 - Risque faible,78,3,763.05,254.35,125,370,0,0.0,Potentiellement Fidèles,2
17741.0,1,Churné,0.612649751600493,1,Risque churn,2 - Risque moyen,215,2,101.1,50.55,6,369,0,0.0,Sur le point de Partir,2
15670.0,1,Churné,0.46405646094196656,0,Va rester,2 - Risque moyen,105,2,325.2,162.6,19,365,1,0.5,Besoin d'Attention,2
16401.0,0,Actif,0.14389163353501247,0,Va rester,3 - Risque faible,19,16,4412.72,275.8,87,364,10,0.625,Champions,3
15502.0,0,Actif,0.21388370233596796,0,Va rester,3 - Risque faible,84,6,6249.0,1041.5,154,363,7,1.1667,Champions,3
15731.0,1,Churné,0.8788846553411754,1,Risque churn,1 - Risque élevé,362,1,125.3,125.3,8,362,0,0.0,Perdus,2
14028.0,1,Churné,0.6259145987178147,1,Risque churn,2 - Risque moyen,359,3,10396.5,3465.5,3,359,2,0.6667,En danger,3
15872.0,0,Actif,0.5241821943562445,1,Risque churn,2 - Risque moyen,187,2,434.75,217.37,70,359,0,0.0,Besoin d'Attention,2
14498.0,0,Actif,0.3266994456871553,0,Va rester,3 - Risque faible,170,6,2120.17,353.36,154,359,0,0.0,Fidèles,0
17784.0,1,Churné,0.872893651460579,1,Risque churn,1 - Risque élevé,359,1,112.86,112.86,19,359,0,0.0,Perdus,2
12928.0,0,Actif,0.22024432487945847,0,Va rester,3 - Risque faible,50,9,3022.23,335.8,76,358,0,0.0,Champions,0
16679.0,1,Churné,0.5086364188304142,1,Risque churn,2 - Risque moyen,175,3,793.06,264.35,15,356,0,0.0,Besoin d'Attention,2
16499.0,1,Churné,0.3438500512369227,0,Va rester,3 - Risque faible,169,8,2578.34,322.29,104,355,5,0.625,Fidèles,3
14228.0,1,Churné,0.5819174785264553,1,Risque churn,2 - Risque moyen,246,3,745.5,248.5,38,355,0,0.0,Sur le point de Partir,2
13794.0,1,Churné,0.8744335396945963,1,Risque churn,1 - Risque élevé,355,1,126.03,126.03,9,355,0,0.0,Perdus,2
14727.0,1,Churné,0.3659547618649894,0,Va rester,3 - Risque faible,83,3,467.93,155.98,43,355,1,0.3333,Potentiellement Fidèles,2
18022.0,0,Actif,0.3424627797777569,0,Va rester,3 - Risque faible,194,4,983.68,245.92,203,355,0,0.0,Fidèles,2
13601.0,0,Actif,0.24448311267490386,0,Va rester,3 - Risque faible,20,3,865.02,288.34,114,355,0,0.0,Potentiellement Fidèles,2
14139.0,0,Actif,0.652117212155074,1,Risque churn,2 - Risque moyen,299,3,670.98,223.66,29,351,0,0.0,En danger,2
15040.0,1,Churné,0.876464740872773,1,Risque churn,1 - Risque élevé,350,1,7.49,7.49,1,350,0,0.0,Perdus,2
16492.0,1,Churné,0.8608670962935193,1,Risque churn,1 - Risque élevé,349,1,385.56,385.56,23,349,0,0.0,Perdus,2
16134.0,0,Actif,0.41912065972230694,0,Va rester,2 - Risque moyen,168,4,1810.78,452.7,71,349,2,0.5,Fidèles,0
17341.0,0,Actif,0.3722342362208843,0,Va rester,3 - Risque faible,175,3,1622.07,540.69,180,349,0,0.0,Besoin d'Attention,2
14840.0,1,Churné,0.43641882982972185,0,Va rester,2 - Risque moyen,76,2,362.71,181.36,20,348,1,0.5,Potentiellement Fidèles,2
15248.0,1,Churné,0.4885044086676257,0,Va rester,2 - Risque moyen,220,3,1893.93,631.31,103,343,1,0.3333,Sur le point de Partir,2
16539.0,1,Churné,0.1954581535059226,0,Va rester,3 - Risque faible,28,9,3396.81,377.42,81,341,0,0.0,Champions,0
16012.0,0,Actif,0.46851429267163247,0,Va rester,2 - Risque moyen,210,2,1574.5,787.25,138,338,0,0.0,Sur le point de Partir,2
13614.0,0,Actif,0.4104918071393915,0,Va rester,2 - Risque moyen,139,3,954.48,318.16,73,360,0,0.0,Besoin d'Attention,2
13056.0,1,Churné,0.8724781606915295,1,Risque churn,1 - Risque élevé,360,1,209.48,209.48,18,360,0,0.0,Perdus,2
15958.0,0,Actif,0.5313394489008363,1,Risque churn,2 - Risque moyen,212,3,388.64,129.55,45,359,0,0.0,Sur le point de Partir,2
18103.0,1,Churné,0.8760698386400784,1,Risque churn,1 - Risque élevé,358,1,105.8,105.8,10,358,0,0.0,Perdus,2
15352.0,1,Churné,0.8653279607205937,1,Risque churn,1 - Risque élevé,357,1,114.95,114.95,34,357,0,0.0,Perdus,2
14774.0,1,Churné,0.8599125201874946,1,Risque churn,1 - Risque élevé,337,1,241.45,241.45,13,337,0,0.0,Perdus,2
14217.0,0,Actif,0.15681640414910633,0,Va rester,3 - Risque faible,16,13,2235.8,171.98,89,336,5,0.3846,Champions,3
16926.0,1,Churné,0.43112042329085865,0,Va rester,2 - Risque moyen,180,5,1421.35,284.27,63,335,1,0.2,Fidèles,0
17080.0,0,Actif,0.3266500597258158,0,Va rester,3 - Risque faible,78,6,746.23,124.37,19,335,1,0.1667,Champions,0
14452.0,0,Actif,0.5409848009068666,1,Risque churn,2 - Risque moyen,204,2,401.15,200.58,62,330,0,0.0,Sur le point de Partir,2
15133.0,0,Actif,0.3258958836286864,0,Va rester,3 - Risque faible,66,4,1482.38,370.6,34,329,0,0.0,Champions,0
14516.0,1,Churné,0.8428062494741249,1,Risque churn,1 - Risque élevé,325,1,163.92,163.92,35,325,0,0.0,Perdus,2
13428.0,1,Churné,0.6639674403371423,1,Risque churn,2 - Risque moyen,323,2,281.51,140.76,66,323,0,0.0,En danger,0
17034.0,0,Actif,0.38656210592827916,0,Va rester,3 - Risque faible,96,3,680.2,226.73,31,322,1,0.3333,Besoin d'Attention,0
16251.0,1,Churné,0.8478950909429928,1,Risque churn,1 - Risque élevé,321,1,128.31,128.31,20,321,0,0.0,Perdus,2
12977.0,0,Actif,0.650728285328349,1,Risque churn,2 - Risque moyen,310,3,478.39,159.46,45,320,0,0.0,En danger,0
16128.0,0,Actif,0.25900758213974684,0,Va rester,3 - Risque faible,91,7,2309.13,329.88,102,320,3,0.4286,Champions,3
15151.0,1,Churné,0.5440235246784424,1,Risque churn,2 - Risque moyen,232,2,2085.61,1042.81,56,318,0,0.0,Sur le point de Partir,2
16089.0,1,Churné,0.5443128318030932,1,Risque churn,2 - Risque moyen,195,2,271.44,135.72,42,318,0,0.0,Besoin d'Attention,2
14858.0,1,Churné,0.8464757605936996,1,Risque churn,1 - Risque élevé,314,1,180.75,180.75,11,314,0,0.0,Perdus,2
13796.0,1,Churné,0.8347989860725678,1,Risque churn,1 - Risque élevé,308,1,289.7,289.7,22,308,0,0.0,Perdus,2
16428.0,1,Churné,0.46921277229902064,0,Va rester,2 - Risque moyen,222,3,660.28,220.09,121,306,0,0.0,Sur le point de Partir,0
15666.0,1,Churné,0.6126317722077268,1,Risque churn,2 - Risque moyen,281,2,632.94,316.47,62,304,0,0.0,En danger,0
16060.0,1,Churné,0.5495697384487341,1,Risque churn,2 - Risque moyen,209,3,541.95,180.65,22,303,0,0.0,Sur le point de Partir,0
16880.0,0,Actif,0.8364318417155082,1,Risque churn,1 - Risque élevé,302,1,321.78,321.78,9,302,0,0.0,Perdus,2
16417.0,1,Churné,0.8447576385475961,1,Risque churn,1 - Risque élevé,301,1,35.7,35.7,1,301,0,0.0,Perdus,2
13155.0,0,Actif,0.3941641073430712,0,Va rester,3 - Risque faible,135,4,1347.62,336.91,68,300,0,0.0,Fidèles,0
17156.0,1,Churné,0.7922291960428983,1,Risque churn,1 - Risque élevé,300,1,591.87,591.87,39,300,1,1.0,Perdus,2
15262.0,1,Churné,0.44599446336209236,0,Va rester,2 - Risque moyen,132,3,418.82,139.61,22,297,0,0.0,Besoin d'Attention,0
17732.0,1,Churné,0.37564027874505584,0,Va rester,3 - Risque faible,181,8,2470.39,308.8,90,296,2,0.25,Fidèles,0
13594.0,0,Actif,0.8153567263129599,1,Risque churn,1 - Risque élevé,294,1,136.35,136.35,7,294,1,1.0,Perdus,2
15652.0,0,Actif,0.45362654938694963,0,Va rester,2 - Risque moyen,196,4,1082.6,270.65,76,294,1,0.25,En danger,0
14153.0,1,Churné,0.826437623735758,1,Risque churn,1 - Risque élevé,292,1,233.4,233.4,17,292,0,0.0,Perdus,2
15893.0,1,Churné,0.8319731586547494,1,Risque churn,1 - Risque élevé,290,1,305.28,305.28,1,290,0,0.0,Perdus,0
14531.0,1,Churné,0.8139475511468279,1,Risque churn,1 - Risque élevé,288,1,376.34,376.34,29,288,0,0.0,Perdus,0
15506.0,0,Actif,0.4623455553800601,0,Va rester,2 - Risque moyen,190,3,1060.77,353.59,82,286,0,0.0,Besoin d'Attention,0
16396.0,1,Churné,0.7853816784685247,1,Risque churn,1 - Risque élevé,285,1,137.8,137.8,8,285,2,2.0,Perdus,2
13884.0,0,Actif,0.2639092682409338,0,Va rester,3 - Risque faible,86,8,1297.13,162.14,87,279,4,0.5,Champions,0
16870.0,1,Churné,0.8047770508997549,1,Risque churn,1 - Risque élevé,278,1,450.16,450.16,28,278,0,0.0,Sur le point de Partir,0
15574.0,0,Actif,0.31861442320645483,0,Va rester,3 - Risque faible,167,5,1406.6,281.32,186,273,1,0.2,Fidèles,0
15092.0,1,Churné,0.2942916280725054,0,Va rester,3 - Risque faible,24,3,776.46,258.82,39,271,1,0.3333,Potentiellement Fidèles,0
13046.0,0,Actif,0.4119903323193271,0,Va rester,2 - Risque moyen,75,2,517.66,258.83,31,265,0,0.0,Potentiellement Fidèles,0
17473.0,1,Churné,0.5403033158836794,1,Risque churn,2 - Risque moyen,217,2,607.0,303.5,33,265,1,0.5,Sur le point de Partir,0
16042.0,0,Actif,0.40362986694246217,0,Va rester,2 - Risque moyen,141,4,1092.8,273.2,50,262,3,0.75,Fidèles,0
15406.0,0,Actif,0.3550699744349708,0,Va rester,3 - Risque faible,110,3,717.45,239.15,101,262,0,0.0,Besoin d'Attention,0
17308.0,1,Churné,0.628826606361073,1,Risque churn,2 - Risque moyen,202,2,4511.76,2255.88,5,261,0,0.0,Sur le point de Partir,0
13440.0,1,Churné,0.5176504396373631,1,Risque churn,2 - Risque moyen,232,7,1295.25,185.04,49,260,3,0.4286,En danger,0
15748.0,0,Actif,0.6299053205563704,1,Risque churn,2 - Risque moyen,258,2,465.45,232.73,16,258,0,0.0,Sur le point de Partir,0
16983.0,0,Actif,0.26329899568763476,0,Va rester,3 - Risque faible,80,7,2401.31,343.04,92,255,1,0.1429,Champions,0
13701.0,1,Churné,0.780115012173079,1,Risque churn,1 - Risque élevé,255,1,161.0,161.0,9,255,1,1.0,Sur le point de Partir,0
13554.0,1,Churné,0.3413443098302894,0,Va rester,3 - Risque faible,189,7,1638.28,234.04,156,255,3,0.4286,Fidèles,0
17255.0,0,Actif,0.32438135743335733,0,Va rester,3 - Risque faible,108,3,613.18,204.39,131,255,0,0.0,Besoin d'Attention,0
15462.0,0,Actif,0.7814228195537147,1,Risque churn,1 - Risque élevé,254,1,502.45,502.45,30,254,0,0.0,Sur le point de Partir,0
15728.0,1,Churné,0.5453289148750303,1,Risque churn,2 - Risque moyen,188,2,544.6,272.3,10,253,0,0.0,Besoin d'Attention,0
16857.0,1,Churné,0.7938270030876001,1,Risque churn,1 - Risque élevé,251,1,352.8,352.8,11,251,0,0.0,Sur le point de Partir,0
16775.0,0,Actif,0.18291409164718644,0,Va rester,3 - Risque faible,14,9,2053.03,228.11,92,251,1,0.1111,Champions,0
13281.0,1,Churné,0.7349220815668006,1,Risque churn,1 - Risque élevé,248,1,350.85,350.85,22,248,2,2.0,Sur le point de Partir,0
17524.0,1,Churné,0.46962203619753223,0,Va rester,2 - Risque moyen,170,3,539.14,179.71,37,247,1,0.3333,Besoin d'Attention,0
16198.0,0,Actif,0.7788431466770522,1,Risque churn,1 - Risque élevé,246,1,629.36,629.36,18,246,0,0.0,Sur le point de Partir,0
12964.0,1,Churné,0.7850037096898442,1,Risque churn,1 - Risque élevé,246,1,132.24,132.24,26,246,0,0.0,Sur le point de Partir,0
14843.0,1,Churné,0.7928488121356838,1,Risque churn,1 - Risque élevé,245,1,211.8,211.8,9,245,0,0.0,Sur le point de Partir,0
14510.0,1,Churné,0.46613273166325947,0,Va rester,2 - Risque moyen,184,3,1007.28,335.76,67,245,1,0.3333,Besoin d'Attention,0
14742.0,1,Churné,0.7677296808763977,1,Risque churn,1 - Risque élevé,244,1,579.85,579.85,34,244,0,0.0,Sur le point de Partir,0
16958.0,1,Churné,0.7379802619319351,1,Risque churn,1 - Risque élevé,244,1,809.44,809.44,69,244,0,0.0,Sur le point de Partir,0
15960.0,1,Churné,0.4877042102348795,0,Va rester,2 - Risque moyen,183,4,410.95,102.74,24,244,1,0.25,Fidèles,0
15243.0,0,Actif,0.7636767807212312,1,Risque churn,1 - Risque élevé,244,1,610.6,610.6,39,244,0,0.0,Sur le point de Partir,0
16044.0,1,Churné,0.7829135679363898,1,Risque churn,1 - Risque élevé,244,1,340.84,340.84,19,244,0,0.0,Sur le point de Partir,0
13035.0,0,Actif,0.40267157034088424,0,Va rester,2 - Risque moyen,69,2,775.32,387.66,22,240,0,0.0,Potentiellement Fidèles,0
14991.0,1,Churné,0.777661126074861,1,Risque churn,1 - Risque élevé,239,1,314.67,314.67,21,239,0,0.0,Sur le point de Partir,0
15490.0,1,Churné,0.7549659047761541,1,Risque churn,1 - Risque élevé,239,1,217.6,217.6,22,239,1,1.0,Sur le point de Partir,0
16760.0,1,Churné,0.7821727316687771,1,Risque churn,1 - Risque élevé,239,1,228.0,228.0,17,239,0,0.0,Sur le point de Partir,0
14266.0,1,Churné,0.7944187943702332,1,Risque churn,1 - Risque élevé,237,1,40.56,40.56,1,237,0,0.0,Sur le point de Partir,0
14904.0,0,Actif,0.5267021212295837,1,Risque churn,2 - Risque moyen,217,2,615.2,307.6,62,236,0,0.0,Sur le point de Partir,0
14846.0,1,Churné,0.7534742442252821,1,Risque churn,1 - Risque élevé,236,1,437.4,437.4,12,236,1,1.0,Sur le point de Partir,0
13083.0,0,Actif,0.7888283919624022,1,Risque churn,1 - Risque élevé,234,1,91.68,91.68,4,234,0,0.0,Sur le point de Partir,0
17004.0,0,Actif,0.5391408158789122,1,Risque churn,2 - Risque moyen,201,2,1012.22,506.11,21,233,0,0.0,Sur le point de Partir,0
15024.0,0,Actif,0.2567621317163053,0,Va rester,3 - Risque faible,105,9,3102.27,344.7,124,233,0,0.0,Fidèles,0
13368.0,1,Churné,0.32464239835308534,0,Va rester,3 - Risque faible,65,4,1121.5,280.38,45,232,1,0.25,Champions,0
14240.0,0,Actif,0.3656101929393315,0,Va rester,3 - Risque faible,34,2,584.0,292.0,26,232,0,0.0,Potentiellement Fidèles,0
18239.0,1,Churné,0.23062580618146647,0,Va rester,3 - Risque faible,27,6,2150.36,358.39,85,231,0,0.0,Champions,0
15134.0,0,Actif,0.29195729533035725,0,Va rester,3 - Risque faible,22,4,447.75,111.94,20,231,0,0.0,Champions,0
16120.0,0,Actif,0.5852664892760092,1,Risque churn,2 - Risque moyen,231,2,1747.77,873.89,60,231,0,0.0,Sur le point de Partir,0
15160.0,1,Churné,0.4762365440877416,0,Va rester,2 - Risque moyen,166,4,589.27,147.32,17,230,0,0.0,Fidèles,0
15114.0,0,Actif,0.24596473658272283,0,Va rester,3 - Risque faible,26,5,1357.47,271.49,67,230,0,0.0,Champions,0
13829.0,1,Churné,0.7632033905769515,1,Risque churn,1 - Risque élevé,230,1,102.0,102.0,1,230,1,1.0,Sur le point de Partir,0
14088.0,0,Actif,0.42855103722946436,0,Va rester,2 - Risque moyen,131,4,21089.9,5272.48,170,230,3,0.75,Fidèles,3
13692.0,0,Actif,0.2482497152811146,0,Va rester,3 - Risque faible,22,4,2497.66,624.42,69,229,3,0.75,Champions,0
16676.0,0,Actif,0.22021378228578142,0,Va rester,3 - Risque faible,22,5,1868.28,373.66,90,227,1,0.2,Champions,0
17703.0,0,Actif,0.7655004704412905,1,Risque churn,1 - Risque élevé,227,1,296.1,296.1,23,227,0,0.0,Sur le point de Partir,0
13088.0,1,Churné,0.7686125255870456,1,Risque churn,1 - Risque élevé,226,1,236.11,236.11,19,226,0,0.0,Sur le point de Partir,0
17655.0,0,Actif,0.24420192483847628,0,Va rester,3 - Risque faible,19,6,2616.24,436.04,57,225,1,0.1667,Champions,0
14332.0,0,Actif,0.5114280554405484,1,Risque churn,2 - Risque moyen,190,2,1077.2,538.6,31,225,0,0.0,Besoin d'Attention,0
15995.0,1,Churné,0.6886666163843778,1,Risque churn,2 - Risque moyen,223,1,696.19,696.19,108,223,0,0.0,Sur le point de Partir,0
14216.0,0,Actif,0.7393049990230212,1,Risque churn,1 - Risque élevé,223,1,310.74,310.74,18,223,1,1.0,Sur le point de Partir,0
13581.0,1,Churné,0.4466135110433698,0,Va rester,2 - Risque moyen,118,2,280.53,140.26,32,223,0,0.0,Besoin d'Attention,0
16540.0,1,Churné,0.7619672312577219,1,Risque churn,1 - Risque élevé,223,1,226.7,226.7,25,223,0,0.0,Sur le point de Partir,0
16010.0,1,Churné,0.19056419052918958,0,Va rester,3 - Risque faible,54,11,1724.06,156.73,122,220,1,0.0909,Champions,0
16920.0,1,Churné,0.7572858649897002,1,Risque churn,1 - Risque élevé,220,1,355.45,355.45,23,220,0,0.0,Sur le point de Partir,0
15294.0,1,Churné,0.7393049021391873,1,Risque churn,1 - Risque élevé,219,1,233.35,233.35,15,219,1,1.0,Sur le point de Partir,0
14690.0,0,Actif,0.5227528076130313,1,Risque churn,2 - Risque moyen,201,2,422.63,211.32,43,219,0,0.0,Sur le point de Partir,0
17767.0,0,Actif,0.7648219955310991,1,Risque churn,1 - Risque élevé,219,1,141.85,141.85,18,219,0,0.0,Sur le point de Partir,0
16757.0,1,Churné,0.4731323885945309,0,Va rester,2 - Risque moyen,127,2,270.48,135.24,13,218,0,0.0,Besoin d'Attention,0
14475.0,0,Actif,0.4319316186220193,0,Va rester,2 - Risque moyen,113,2,531.85,265.93,21,217,1,0.5,Besoin d'Attention,0
14294.0,1,Churné,0.7528502593409835,1,Risque churn,1 - Risque élevé,216,1,375.34,375.34,23,216,0,0.0,Sur le point de Partir,0
12855.0,1,Churné,0.4580053477557343,0,Va rester,2 - Risque moyen,181,4,650.94,162.74,65,211,0,0.0,Fidèles,0
15158.0,0,Actif,0.7386313342165862,1,Risque churn,1 - Risque élevé,210,1,204.62,204.62,4,210,1,1.0,Sur le point de Partir,0
13172.0,1,Churné,0.7682500041047836,1,Risque churn,1 - Risque élevé,209,1,69.6,69.6,1,209,0,0.0,Sur le point de Partir,0
16228.0,1,Churné,0.4894196340504585,0,Va rester,2 - Risque moyen,194,3,890.81,296.94,45,209,1,0.3333,Besoin d'Attention,0
17756.0,1,Churné,0.4754876362314288,0,Va rester,2 - Risque moyen,184,3,733.7,244.57,54,203,0,0.0,Besoin d'Attention,0
13096.0,1,Churné,0.7540089323590858,1,Risque churn,1 - Risque élevé,203,1,419.7,419.7,1,203,0,0.0,Sur le point de Partir,0
14024.0,0,Actif,0.7406261290613568,1,Risque churn,1 - Risque élevé,199,1,318.04,318.04,18,199,0,0.0,Sur le point de Partir,0
14052.0,0,Actif,0.7075232181454911,1,Risque churn,1 - Risque élevé,199,1,255.45,255.45,65,199,0,0.0,Sur le point de Partir,0
14526.0,1,Churné,0.7243295111083795,1,Risque churn,1 - Risque élevé,198,1,262.4,262.4,41,198,0,0.0,Sur le point de Partir,0
17106.0,1,Churné,0.7106862930356898,1,Risque churn,1 - Risque élevé,198,1,491.23,491.23,51,198,0,0.0,Sur le point de Partir,0
15968.0,1,Churné,0.6969199391822116,1,Risque churn,2 - Risque moyen,197,1,418.05,418.05,70,197,0,0.0,Sur le point de Partir,0
13237.0,1,Churné,0.7247188777594813,1,Risque churn,1 - Risque élevé,196,1,643.0,643.0,24,196,0,0.0,Sur le point de Partir,0
16250.0,1,Churné,0.36125935636947226,0,Va rester,3 - Risque faible,70,3,791.38,263.79,29,195,0,0.0,Potentiellement Fidèles,0
14614.0,1,Churné,0.7363724158147217,1,Risque churn,1 - Risque élevé,195,1,295.13,295.13,19,195,0,0.0,Besoin d'Attention,0
13124.0,0,Actif,0.22561250009256306,0,Va rester,3 - Risque faible,61,3,3490.24,1163.41,163,194,0,0.0,Potentiellement Fidèles,0
17036.0,1,Churné,0.7413041863500658,1,Risque churn,1 - Risque élevé,192,1,176.9,176.9,12,192,0,0.0,Besoin d'Attention,0
16252.0,1,Churné,0.7031808244691804,1,Risque churn,1 - Risque élevé,191,1,295.09,295.09,21,191,1,1.0,Besoin d'Attention,0
17458.0,0,Actif,0.7237622661489174,1,Risque churn,1 - Risque élevé,190,1,213.08,213.08,32,190,0,0.0,Besoin d'Attention,0
18118.0,0,Actif,0.061641618523237615,0,Va rester,3 - Risque faible,16,17,4407.33,259.25,343,190,5,0.2941,Champions,3
15020.0,1,Churné,0.7255828871013026,1,Risque churn,1 - Risque élevé,188,1,203.42,203.42,27,188,0,0.0,Besoin d'Attention,0
17882.0,1,Churné,0.4977105327260937,0,Va rester,2 - Risque moyen,188,2,313.46,156.73,47,188,0,0.0,Besoin d'Attention,0
17516.0,0,Actif,0.2323498374177334,0,Va rester,3 - Risque faible,26,4,644.68,161.17,115,187,0,0.0,Champions,0
17999.0,0,Actif,0.4599578495032904,0,Va rester,2 - Risque moyen,175,2,539.18,269.59,77,187,0,0.0,Besoin d'Attention,0
18003.0,1,Churné,0.7212355770723801,1,Risque churn,1 - Risque élevé,185,1,358.61,358.61,23,185,0,0.0,Besoin d'Attention,0
17722.0,0,Actif,0.32208330662069234,0,Va rester,3 - Risque faible,133,3,3749.9,1249.97,126,184,2,0.6667,Besoin d'Attention,0
13955.0,0,Actif,0.40090136011733946,0,Va rester,2 - Risque moyen,114,2,427.31,213.66,63,184,0,0.0,Besoin d'Attention,0
12947.0,0,Actif,0.27451680685001695,0,Va rester,3 - Risque faible,43,3,1339.31,446.44,62,182,3,1.0,Potentiellement Fidèles,0
